Product ID,Product Name,Current Category,AI-Suggested Category,multi_suggested_categories,confidence_score,mapping_status,reason,Final Category,Validation Status,Version,Generated At,product_revenue
SKU-5BF042B604,STRAWBERRY FLAVOURED MILK 180ML HERITAGE,fruits,Dairy,Dairy,100.0,auto,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,7336.0
SKU-A523A5F284,STRAWBERRY LOCAL ANAND BOX,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,518.0
SKU-D3F8A06B43,SWEET POTATO,vegetables,Confectionery,Confectionery,100.0,auto,Matched keywords: sweet,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,130210.12
SKU-39966C30A7,Small Bitter Gourd,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,26423.58
SKU-121D121ECA,Snake Gourd Small,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,79.60000000000001
SKU-CC7F561E72,THAI RED CHILLI KG ENGLISH ITEM SAMBERRY,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,561.72
SKU-A2A88DE666,THOTAPURI MANGO,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,34772.340000000004
SKU-A7F173C9D0,THREE MANGO MIRCHI  PWD 500G,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,5232.0
SKU-2FCDB459C1,THREE MANGO MIRCHI PWD 200G,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,290.0
SKU-5101CDE9ED,THREE MANGO RAI PWD 200G,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,126.0
SKU-C34F428E41,THREE MANGO RAI PWD 500G,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,309.0
SKU-92513C8185,THUMS UP  600ml PET BOTTLE,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,360.0
SKU-0B630FC385,THUMS UP 1Lt PET BOTTLE,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,600.0
SKU-660379296A,TNS DATES 200g,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,450.0
SKU-34E8E94D34,TOMATO (APPLE) hybrid,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,29094.510000000002
SKU-6093818F70,TOMATO LOCAL,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,815238.3200000001
SKU-9C57B11462,TOMATO PICKLE  250g AHA,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1440.0
SKU-CFE9822413,TOMATO PICKLE  500g AHA,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,525.0
SKU-E06FA6982A,TOMATO PICKLE 250G VELLANKI FOODS,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1190.0
SKU-59CFAA26D7,USA FUJI APPLE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,305790.4
SKU-F1228E6E45,VELLANIKI BITTER GOURD PAKODA 150G,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1938.0
SKU-615BAD2818,VIRGIN COCONUT OIL 200ml AKSHAYA KALPA,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2890.0
SKU-42A9AE244E,WASHINGTON APPLE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,164479.34000000003
SKU-2CDCAAF792,WATER APPLE BOX,fruits,Beverages,Beverages,100.0,auto,Matched keywords: water,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2139.0
SKU-05CDE047F5,WATERMELON JUICE,juices,Beverages,Beverages,100.0,auto,"Matched keywords: juice, water",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,8250.0
SKU-74AC153DDD,WHITE RADISH,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,32145.68
SKU-BBA1074109,WHITE ROUND BRINJAL,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,93133.32999999999
SKU-848FE2A03D,WHITE SEEDLESS GRAPES,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,66994.76
SKU-8E7048B03F,WOOD APPLE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2634.7899999999995
SKU-CC763139DF,YELLOW CAULIFLOWER PC,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,45.0
SKU-E173AE8489,YELLOW DRAGON KG LOOSE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1206.48
SKU-15F961FBAB,YOGHURT  MANGO MILKYMIST,fruits,Dairy,Dairy,100.0,auto,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3990.0
SKU-2FA9AB57B7,YOGHURT PEACH 100GM MILKYMIST,fruits,Dairy,Dairy,100.0,auto,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3030.0
SKU-E79D2F2AFD,YOGHURT STRAWBERRY MILKYMIST,fruits,Dairy,Dairy,100.0,auto,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4230.0
SKU-95F8AAA67F,YOGURT MANGO 90g AKSHAYA KALPA,fruits,Dairy,Dairy,100.0,auto,Matched keywords: yogurt,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2580.0
SKU-036821024B,ZUCCHIINI GREEN ENGLISH ITEM SAMBERRY,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,8914.9
SKU-9171D44F8D,pink Dragon Fruit,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,39459.03
